machine_id,timestamp,temperature_C,vibration_mm_s,rpm,current_A,status
PUMP_03,2026-04-14 04:50:00+00:00,55.25,8.25,2805.0,18.97,warning
PUMP_03,2026-04-14 04:51:00+00:00,56.56,2.28,2878.0,17.96,running
PUMP_03,2026-04-14 04:52:00+00:00,53.98,2.18,2836.0,17.72,running
PUMP_03,2026-04-14 04:53:00+00:00,54.69,2.24,2887.0,18.03,running
PUMP_03,2026-04-14 04:54:00+00:00,53.99,2.26,2804.0,17.58,warning
PUMP_03,2026-04-14 04:55:00+00:00,56.15,2.24,2817.0,18.46,warning
PUMP_03,2026-04-14 04:56:00+00:00,55.3,2.24,2853.0,18.37,running
PUMP_03,2026-04-14 04:57:00+00:00,53.67,2.15,2850.0,18.24,running
PUMP_03,2026-04-14 04:58:00+00:00,53.94,2.2,2880.0,18.31,running
PUMP_03,2026-04-14 04:59:00+00:00,53.83,2.21,2826.0,17.92,running
PUMP_03,2026-04-14 05:00:00+00:00,55.12,2.2,2818.0,17.48,warning
PUMP_03,2026-04-14 05:01:00+00:00,54.24,2.17,2872.0,17.66,running
PUMP_03,2026-04-14 05:02:00+00:00,54.95,2.24,2854.0,18.44,running
PUMP_03,2026-04-14 05:03:00+00:00,54.77,2.17,2881.0,18.53,running
PUMP_03,2026-04-14 05:04:00+00:00,55.67,2.19,2855.0,18.17,running
PUMP_03,2026-04-14 05:05:00+00:00,54.55,2.22,2805.0,18.44,warning
PUMP_03,2026-04-14 05:06:00+00:00,55.29,2.18,2875.0,17.53,running
PUMP_03,2026-04-14 05:07:00+00:00,54.52,2.15,2815.0,18.27,warning
PUMP_03,2026-04-14 05:08:00+00:00,56.39,2.21,2813.0,17.85,warning
PUMP_03,2026-04-14 05:09:00+00:00,54.87,2.19,2811.0,17.98,warning
PUMP_03,2026-04-14 05:10:00+00:00,53.41,2.12,2858.0,18.08,running
PUMP_03,2026-04-14 05:11:00+00:00,55.63,2.26,2842.0,18.26,running
PUMP_03,2026-04-14 05:12:00+00:00,53.36,2.14,2867.0,18.43,running
PUMP_03,2026-04-14 05:13:00+00:00,54.82,2.21,2882.0,17.69,running
PUMP_03,2026-04-14 05:14:00+00:00,56.11,2.12,2822.0,17.61,running
PUMP_03,2026-04-14 05:15:00+00:00,54.31,2.12,2811.0,18.2,warning
PUMP_03,2026-04-14 05:16:00+00:00,54.45,2.27,2805.0,17.71,warning
PUMP_03,2026-04-14 05:17:00+00:00,56.48,2.27,2867.0,17.98,running
PUMP_03,2026-04-14 05:18:00+00:00,55.69,2.23,2838.0,18.41,running
PUMP_03,2026-04-14 05:19:00+00:00,56.6,2.18,2822.0,17.68,running
PUMP_03,2026-04-14 05:20:00+00:00,54.01,2.24,2887.0,17.49,running
PUMP_03,2026-04-14 05:21:00+00:00,54.11,2.21,2827.0,17.79,running
PUMP_03,2026-04-14 05:22:00+00:00,54.31,2.26,2831.0,17.71,running
PUMP_03,2026-04-14 05:23:00+00:00,54.33,2.12,2824.0,18.34,running
PUMP_03,2026-04-14 05:24:00+00:00,54.68,2.2,2820.0,17.74,warning
PUMP_03,2026-04-14 05:25:00+00:00,54.27,2.16,2842.0,18.16,running
PUMP_03,2026-04-14 05:26:00+00:00,55.85,4.56,2818.0,20.69,warning
PUMP_03,2026-04-14 05:27:00+00:00,56.15,2.12,2829.0,17.89,running
PUMP_03,2026-04-14 05:28:00+00:00,56.33,5.51,2890.0,19.76,running
PUMP_03,2026-04-14 05:29:00+00:00,55.47,6.6,2828.0,20.72,warning
PUMP_03,2026-04-14 05:30:00+00:00,54.45,2.25,2827.0,17.71,running
PUMP_03,2026-04-14 05:31:00+00:00,55.25,2.24,2848.0,17.5,running
PUMP_03,2026-04-14 05:32:00+00:00,55.06,2.27,2839.0,17.49,running
PUMP_03,2026-04-14 05:33:00+00:00,56.22,2.22,2855.0,18.5,running
PUMP_03,2026-04-14 05:34:00+00:00,55.71,2.14,2806.0,17.6,warning
PUMP_03,2026-04-14 05:35:00+00:00,53.39,2.22,2865.0,18.32,running
PUMP_03,2026-04-14 05:36:00+00:00,54.68,2.17,2839.0,18.5,running
PUMP_03,2026-04-14 05:37:00+00:00,54.82,2.26,2849.0,17.92,running
PUMP_03,2026-04-14 05:38:00+00:00,55.71,2.23,2882.0,18.07,running
PUMP_03,2026-04-14 05:39:00+00:00,56.11,2.13,2831.0,18.1,running
PUMP_03,2026-04-14 05:40:00+00:00,55.61,2.21,2853.0,18.09,running
PUMP_03,2026-04-14 05:41:00+00:00,56.35,2.16,2843.0,18.44,running
PUMP_03,2026-04-14 05:42:00+00:00,55.06,2.15,2871.0,17.93,running
PUMP_03,2026-04-14 05:43:00+00:00,54.59,2.28,2840.0,18.54,running
PUMP_03,2026-04-14 05:44:00+00:00,55.04,2.22,2872.0,17.57,running
PUMP_03,2026-04-14 05:45:00+00:00,54.57,2.18,2814.0,17.66,warning
PUMP_03,2026-04-14 05:46:00+00:00,53.46,2.11,2884.0,17.46,running
PUMP_03,2026-04-14 05:47:00+00:00,55.0,2.15,2839.0,18.14,running
PUMP_03,2026-04-14 05:48:00+00:00,53.71,2.14,2813.0,18.01,warning
PUMP_03,2026-04-14 05:49:00+00:00,54.64,2.14,2891.0,18.38,running
PUMP_03,2026-04-14 05:50:00+00:00,55.71,2.28,2825.0,18.45,running
PUMP_03,2026-04-14 05:51:00+00:00,53.73,2.21,2870.0,18.25,running
PUMP_03,2026-04-14 05:52:00+00:00,54.81,2.23,2835.0,18.35,running
PUMP_03,2026-04-14 05:53:00+00:00,54.04,2.13,2817.0,18.07,warning
PUMP_03,2026-04-14 05:54:00+00:00,54.63,2.19,2813.0,18.0,warning
PUMP_03,2026-04-14 05:55:00+00:00,55.63,7.14,2838.0,20.34,warning
PUMP_03,2026-04-14 05:56:00+00:00,54.24,2.15,2830.0,18.17,running
PUMP_03,2026-04-14 05:57:00+00:00,55.36,2.29,2837.0,17.56,running
PUMP_03,2026-04-14 05:58:00+00:00,54.37,2.25,2831.0,17.99,running
PUMP_03,2026-04-14 05:59:00+00:00,55.82,2.27,2817.0,18.53,warning
PUMP_03,2026-04-14 06:00:00+00:00,55.95,2.14,2829.0,18.53,running
PUMP_03,2026-04-14 06:01:00+00:00,53.79,2.16,2887.0,17.65,running
PUMP_03,2026-04-14 06:02:00+00:00,55.47,2.18,2857.0,18.01,running
PUMP_03,2026-04-14 06:03:00+00:00,55.87,2.26,2809.0,17.91,warning
PUMP_03,2026-04-14 06:04:00+00:00,54.92,2.19,2887.0,18.2,running
PUMP_03,2026-04-14 06:05:00+00:00,55.14,2.22,2883.0,18.38,running
PUMP_03,2026-04-14 06:06:00+00:00,55.47,2.23,2806.0,18.11,warning
PUMP_03,2026-04-14 06:07:00+00:00,54.14,2.16,2879.0,18.13,running
PUMP_03,2026-04-14 06:08:00+00:00,56.38,2.12,2828.0,17.66,running
PUMP_03,2026-04-14 06:09:00+00:00,55.75,2.22,2862.0,18.33,running
PUMP_03,2026-04-14 06:10:00+00:00,54.48,2.18,2814.0,18.36,warning
PUMP_03,2026-04-14 06:11:00+00:00,55.94,2.14,2830.0,17.71,running
PUMP_03,2026-04-14 06:12:00+00:00,55.1,2.14,2820.0,17.75,running
PUMP_03,2026-04-14 06:13:00+00:00,55.1,2.25,2855.0,17.97,running
PUMP_03,2026-04-14 06:14:00+00:00,56.1,2.24,2846.0,18.31,running
PUMP_03,2026-04-14 06:15:00+00:00,53.36,2.23,2884.0,17.7,running
PUMP_03,2026-04-14 06:16:00+00:00,56.29,2.22,2867.0,17.99,running
PUMP_03,2026-04-14 06:17:00+00:00,55.4,2.12,2809.0,18.14,warning
PUMP_03,2026-04-14 06:18:00+00:00,53.93,2.17,2889.0,17.75,running
PUMP_03,2026-04-14 06:19:00+00:00,54.48,2.13,2826.0,17.74,running
PUMP_03,2026-04-14 06:20:00+00:00,53.8,2.16,2849.0,17.68,running
PUMP_03,2026-04-14 06:21:00+00:00,53.86,2.22,2832.0,18.08,running
PUMP_03,2026-04-14 06:22:00+00:00,56.08,2.22,2813.0,17.95,warning
PUMP_03,2026-04-14 06:23:00+00:00,54.65,2.26,2831.0,17.59,running
PUMP_03,2026-04-14 06:24:00+00:00,53.47,2.28,2882.0,18.33,running
PUMP_03,2026-04-14 06:25:00+00:00,56.03,2.27,2808.0,18.39,warning
PUMP_03,2026-04-14 06:26:00+00:00,53.67,2.22,2875.0,17.47,running
PUMP_03,2026-04-14 06:27:00+00:00,56.61,2.15,2817.0,18.52,warning
PUMP_03,2026-04-14 06:28:00+00:00,55.53,7.81,2803.0,19.43,warning
PUMP_03,2026-04-14 06:29:00+00:00,56.02,2.11,2837.0,18.41,running
PUMP_03,2026-04-14 06:30:00+00:00,56.13,2.27,2836.0,18.22,running
PUMP_03,2026-04-14 06:31:00+00:00,56.33,2.12,2860.0,17.82,running
PUMP_03,2026-04-14 06:32:00+00:00,55.68,2.14,2837.0,17.52,running
PUMP_03,2026-04-14 06:33:00+00:00,55.32,2.14,2885.0,17.91,running
PUMP_03,2026-04-14 06:34:00+00:00,54.11,7.27,2886.0,19.87,warning
PUMP_03,2026-04-14 06:35:00+00:00,55.57,2.2,2847.0,18.31,running
PUMP_03,2026-04-14 06:36:00+00:00,55.15,2.17,2869.0,18.05,running
PUMP_03,2026-04-14 06:37:00+00:00,53.53,2.16,2871.0,17.71,running
PUMP_03,2026-04-14 06:38:00+00:00,56.38,2.24,2844.0,18.12,running
PUMP_03,2026-04-14 06:39:00+00:00,54.25,2.15,2855.0,17.73,running
PUMP_03,2026-04-14 06:40:00+00:00,56.24,2.13,2850.0,17.87,running
PUMP_03,2026-04-14 06:41:00+00:00,53.89,2.21,2868.0,17.89,running
PUMP_03,2026-04-14 06:42:00+00:00,55.39,6.62,2891.0,19.18,warning
PUMP_03,2026-04-14 06:43:00+00:00,55.94,2.26,2833.0,18.5,running
PUMP_03,2026-04-14 06:44:00+00:00,53.81,2.18,2873.0,18.44,running
PUMP_03,2026-04-14 06:45:00+00:00,56.25,2.17,2879.0,18.36,running
PUMP_03,2026-04-14 06:46:00+00:00,56.3,2.17,2842.0,17.72,running
PUMP_03,2026-04-14 06:47:00+00:00,53.53,2.12,2810.0,17.71,warning
PUMP_03,2026-04-14 06:48:00+00:00,56.2,2.27,2853.0,17.81,running
PUMP_03,2026-04-14 06:49:00+00:00,54.87,2.27,2861.0,18.42,running
PUMP_03,2026-04-14 06:50:00+00:00,54.09,2.15,2863.0,18.07,running
PUMP_03,2026-04-14 06:51:00+00:00,54.24,2.27,2856.0,18.52,running
PUMP_03,2026-04-14 06:52:00+00:00,55.09,5.06,2870.0,20.24,running
PUMP_03,2026-04-14 06:53:00+00:00,55.35,2.11,2879.0,18.18,running
PUMP_03,2026-04-14 06:54:00+00:00,55.82,2.17,2867.0,17.72,running
PUMP_03,2026-04-14 06:55:00+00:00,56.2,4.73,2878.0,19.58,running
PUMP_03,2026-04-14 06:56:00+00:00,55.43,2.21,2891.0,18.53,running
PUMP_03,2026-04-14 06:57:00+00:00,54.6,2.11,2851.0,17.62,running
PUMP_03,2026-04-14 06:58:00+00:00,54.3,2.22,2824.0,17.93,running
PUMP_03,2026-04-14 06:59:00+00:00,54.87,2.19,2834.0,17.82,running
PUMP_03,2026-04-14 07:00:00+00:00,55.34,2.19,2853.0,18.35,running
PUMP_03,2026-04-14 07:01:00+00:00,53.55,4.38,2834.0,19.35,running
PUMP_03,2026-04-14 07:02:00+00:00,54.42,2.24,2811.0,17.86,warning
PUMP_03,2026-04-14 07:03:00+00:00,56.16,2.17,2822.0,18.54,running
PUMP_03,2026-04-14 07:04:00+00:00,54.54,2.21,2875.0,17.82,running
PUMP_03,2026-04-14 07:05:00+00:00,53.43,2.16,2878.0,18.43,running
PUMP_03,2026-04-14 07:06:00+00:00,56.57,2.29,2830.0,17.48,running
PUMP_03,2026-04-14 07:07:00+00:00,53.58,7.01,2859.0,20.92,warning
PUMP_03,2026-04-14 07:08:00+00:00,54.11,2.14,2890.0,17.66,running
PUMP_03,2026-04-14 07:09:00+00:00,54.1,2.16,2845.0,17.77,running
PUMP_03,2026-04-14 07:10:00+00:00,56.24,5.83,2839.0,20.01,running
PUMP_03,2026-04-14 07:11:00+00:00,53.91,2.29,2890.0,18.3,running
PUMP_03,2026-04-14 07:12:00+00:00,53.92,2.21,2846.0,17.68,running
PUMP_03,2026-04-14 07:13:00+00:00,54.09,2.13,2882.0,18.39,running
PUMP_03,2026-04-14 07:14:00+00:00,53.83,2.12,2815.0,18.2,warning
PUMP_03,2026-04-14 07:15:00+00:00,54.9,2.16,2808.0,18.25,warning
PUMP_03,2026-04-14 07:16:00+00:00,54.53,7.77,2808.0,18.84,warning
PUMP_03,2026-04-14 07:17:00+00:00,55.67,2.13,2873.0,18.53,running
PUMP_03,2026-04-14 07:18:00+00:00,53.69,7.87,2833.0,19.49,warning
PUMP_03,2026-04-14 07:19:00+00:00,55.67,2.2,2880.0,18.24,running
PUMP_03,2026-04-14 07:20:00+00:00,56.14,2.16,2803.0,17.93,warning
PUMP_03,2026-04-14 07:21:00+00:00,53.57,2.22,2891.0,17.85,running
PUMP_03,2026-04-14 07:22:00+00:00,54.93,2.22,2886.0,17.56,running
PUMP_03,2026-04-14 07:23:00+00:00,56.05,7.95,2861.0,20.66,warning
PUMP_03,2026-04-14 07:24:00+00:00,56.38,2.2,2877.0,18.44,running
PUMP_03,2026-04-14 07:25:00+00:00,53.36,2.17,2827.0,17.49,running
PUMP_03,2026-04-14 07:26:00+00:00,55.73,2.14,2890.0,17.7,running
PUMP_03,2026-04-14 07:27:00+00:00,54.33,2.19,2841.0,17.96,running
PUMP_03,2026-04-14 07:28:00+00:00,53.43,2.28,2853.0,17.99,running
PUMP_03,2026-04-14 07:29:00+00:00,54.25,2.28,2809.0,18.3,warning
PUMP_03,2026-04-14 07:30:00+00:00,55.25,2.22,2852.0,17.95,running
PUMP_03,2026-04-14 07:31:00+00:00,54.48,2.11,2813.0,18.31,warning
PUMP_03,2026-04-14 07:32:00+00:00,54.07,2.23,2874.0,17.78,running
PUMP_03,2026-04-14 07:33:00+00:00,54.02,5.16,2819.0,19.54,warning
PUMP_03,2026-04-14 07:34:00+00:00,55.94,2.14,2869.0,17.58,running
PUMP_03,2026-04-14 07:35:00+00:00,55.28,2.17,2835.0,18.47,running
PUMP_03,2026-04-14 07:36:00+00:00,55.06,4.29,2826.0,20.02,running
PUMP_03,2026-04-14 07:37:00+00:00,55.79,2.23,2820.0,18.0,running
PUMP_03,2026-04-14 07:38:00+00:00,54.63,2.21,2861.0,17.88,running
PUMP_03,2026-04-14 07:39:00+00:00,53.58,2.24,2854.0,18.22,running
PUMP_03,2026-04-14 07:40:00+00:00,55.49,2.17,2826.0,17.81,running
PUMP_03,2026-04-14 07:41:00+00:00,56.11,2.14,2815.0,17.58,warning
PUMP_03,2026-04-14 07:42:00+00:00,56.35,2.12,2891.0,18.41,running
PUMP_03,2026-04-14 07:43:00+00:00,55.64,6.73,2867.0,19.56,warning
PUMP_03,2026-04-14 07:44:00+00:00,53.75,4.33,2815.0,20.8,warning
PUMP_03,2026-04-14 07:45:00+00:00,54.0,2.28,2832.0,18.43,running
PUMP_03,2026-04-14 07:46:00+00:00,53.45,2.29,2885.0,17.86,running
PUMP_03,2026-04-14 07:47:00+00:00,55.15,2.25,2834.0,17.99,running
PUMP_03,2026-04-14 07:48:00+00:00,54.89,2.26,2807.0,17.49,warning
PUMP_03,2026-04-14 07:49:00+00:00,55.67,7.88,2849.0,19.27,warning
PUMP_03,2026-04-14 07:50:00+00:00,55.37,2.15,2805.0,18.38,warning
PUMP_03,2026-04-14 07:51:00+00:00,56.35,2.17,2807.0,18.42,warning
PUMP_03,2026-04-14 07:52:00+00:00,55.48,2.25,2846.0,17.75,running
PUMP_03,2026-04-14 07:53:00+00:00,55.31,2.23,2827.0,18.4,running
PUMP_03,2026-04-14 07:54:00+00:00,55.6,2.21,2809.0,17.94,warning
PUMP_03,2026-04-14 07:55:00+00:00,56.24,2.27,2835.0,17.71,running
PUMP_03,2026-04-14 07:56:00+00:00,56.59,2.22,2844.0,18.23,running
PUMP_03,2026-04-14 07:57:00+00:00,55.33,7.73,2823.0,19.6,warning
PUMP_03,2026-04-14 07:58:00+00:00,54.56,2.18,2891.0,18.03,running
PUMP_03,2026-04-14 07:59:00+00:00,55.05,2.13,2849.0,17.65,running
PUMP_03,2026-04-14 08:00:00+00:00,55.52,2.24,2827.0,17.5,running
PUMP_03,2026-04-14 08:01:00+00:00,53.77,5.6,2886.0,19.37,running
PUMP_03,2026-04-14 08:02:00+00:00,55.78,2.27,2890.0,17.62,running
PUMP_03,2026-04-14 08:03:00+00:00,53.67,2.27,2814.0,17.48,warning
PUMP_03,2026-04-14 08:04:00+00:00,53.79,5.69,2870.0,20.15,running
PUMP_03,2026-04-14 08:05:00+00:00,54.66,7.75,2870.0,19.75,warning
PUMP_03,2026-04-14 08:06:00+00:00,54.64,2.22,2824.0,17.93,running
PUMP_03,2026-04-14 08:07:00+00:00,54.45,2.25,2807.0,17.95,warning
PUMP_03,2026-04-14 08:08:00+00:00,56.65,2.26,2879.0,17.9,running
PUMP_03,2026-04-14 08:09:00+00:00,56.1,2.22,2852.0,18.52,running
PUMP_03,2026-04-14 08:10:00+00:00,55.95,2.11,2809.0,18.43,warning
PUMP_03,2026-04-14 08:11:00+00:00,54.95,2.23,2891.0,18.05,running
PUMP_03,2026-04-14 08:12:00+00:00,54.91,2.14,2834.0,17.77,running
PUMP_03,2026-04-14 08:13:00+00:00,55.37,6.06,2864.0,19.59,warning
PUMP_03,2026-04-14 08:14:00+00:00,53.98,5.37,2877.0,19.19,running
PUMP_03,2026-04-14 08:15:00+00:00,54.84,2.12,2821.0,17.85,running
PUMP_03,2026-04-14 08:16:00+00:00,53.54,8.12,2810.0,19.38,warning
PUMP_03,2026-04-14 08:17:00+00:00,54.32,2.21,2847.0,18.23,running
PUMP_03,2026-04-14 08:18:00+00:00,53.8,8.06,2883.0,19.82,warning
PUMP_03,2026-04-14 08:19:00+00:00,55.56,2.11,2833.0,18.05,running
PUMP_03,2026-04-14 08:20:00+00:00,53.69,2.24,2819.0,18.42,warning
PUMP_03,2026-04-14 08:21:00+00:00,53.73,2.21,2835.0,18.35,running
PUMP_03,2026-04-14 08:22:00+00:00,53.91,2.18,2813.0,18.05,warning
PUMP_03,2026-04-14 08:23:00+00:00,56.47,2.26,2838.0,18.27,running
PUMP_03,2026-04-14 08:24:00+00:00,55.25,2.19,2863.0,17.66,running
PUMP_03,2026-04-14 08:25:00+00:00,53.46,2.28,2833.0,17.74,running
PUMP_03,2026-04-14 08:26:00+00:00,53.39,2.14,2813.0,18.14,warning
PUMP_03,2026-04-14 08:27:00+00:00,56.6,2.12,2883.0,17.84,running
PUMP_03,2026-04-14 08:28:00+00:00,54.37,2.27,2854.0,17.69,running
PUMP_03,2026-04-14 08:29:00+00:00,56.2,2.23,2846.0,18.06,running
PUMP_03,2026-04-14 08:30:00+00:00,54.21,2.16,2827.0,17.93,running
PUMP_03,2026-04-14 08:31:00+00:00,56.64,2.2,2876.0,18.01,running
PUMP_03,2026-04-14 08:32:00+00:00,53.79,2.19,2837.0,17.55,running
PUMP_03,2026-04-14 08:33:00+00:00,55.01,6.19,2808.0,20.07,warning
PUMP_03,2026-04-14 08:34:00+00:00,53.68,2.24,2874.0,17.76,running
PUMP_03,2026-04-14 08:35:00+00:00,56.42,2.26,2857.0,17.62,running
PUMP_03,2026-04-14 08:36:00+00:00,53.53,2.18,2807.0,18.37,warning
PUMP_03,2026-04-14 08:37:00+00:00,55.97,2.14,2846.0,18.13,running
PUMP_03,2026-04-14 08:38:00+00:00,53.65,2.15,2861.0,18.05,running
PUMP_03,2026-04-14 08:39:00+00:00,54.37,2.22,2811.0,17.87,warning
PUMP_03,2026-04-14 08:40:00+00:00,53.75,2.17,2805.0,18.04,warning
PUMP_03,2026-04-14 08:41:00+00:00,55.04,2.22,2840.0,17.68,running
PUMP_03,2026-04-14 08:42:00+00:00,54.54,2.16,2846.0,17.91,running
PUMP_03,2026-04-14 08:43:00+00:00,55.38,2.16,2809.0,18.53,warning
PUMP_03,2026-04-14 08:44:00+00:00,56.29,2.19,2846.0,17.77,running
PUMP_03,2026-04-14 08:45:00+00:00,54.3,2.18,2879.0,17.61,running
PUMP_03,2026-04-14 08:46:00+00:00,54.61,2.21,2845.0,17.74,running
PUMP_03,2026-04-14 08:47:00+00:00,54.56,7.5,2851.0,19.79,warning
PUMP_03,2026-04-14 08:48:00+00:00,55.92,2.14,2808.0,17.71,warning
PUMP_03,2026-04-14 08:49:00+00:00,55.11,2.25,2853.0,18.47,running
PUMP_03,2026-04-14 08:50:00+00:00,53.58,2.17,2842.0,17.82,running
PUMP_03,2026-04-14 08:51:00+00:00,55.22,2.17,2883.0,17.86,running
PUMP_03,2026-04-14 08:52:00+00:00,55.03,2.27,2867.0,17.75,running
PUMP_03,2026-04-14 08:53:00+00:00,54.02,2.29,2873.0,17.56,running
PUMP_03,2026-04-14 08:54:00+00:00,55.26,2.15,2808.0,17.86,warning
PUMP_03,2026-04-14 08:55:00+00:00,56.28,2.28,2832.0,17.51,running
PUMP_03,2026-04-14 08:56:00+00:00,55.63,2.17,2884.0,18.46,running
PUMP_03,2026-04-14 08:57:00+00:00,53.39,2.14,2883.0,17.49,running
PUMP_03,2026-04-14 08:58:00+00:00,54.37,7.51,2884.0,20.97,warning
PUMP_03,2026-04-14 08:59:00+00:00,53.58,2.16,2891.0,17.97,running
PUMP_03,2026-04-14 09:00:00+00:00,53.59,2.11,2827.0,18.09,running
PUMP_03,2026-04-14 09:01:00+00:00,54.2,4.68,2822.0,20.62,running
PUMP_03,2026-04-14 09:02:00+00:00,53.43,2.21,2876.0,18.15,running
PUMP_03,2026-04-14 09:03:00+00:00,53.79,2.12,2851.0,18.32,running
PUMP_03,2026-04-14 09:04:00+00:00,53.56,2.11,2813.0,18.52,warning
PUMP_03,2026-04-14 09:05:00+00:00,53.62,2.21,2887.0,17.82,running
PUMP_03,2026-04-14 09:06:00+00:00,56.47,2.23,2808.0,18.05,warning
PUMP_03,2026-04-14 09:07:00+00:00,56.07,2.23,2851.0,18.34,running
PUMP_03,2026-04-14 09:08:00+00:00,55.31,2.16,2818.0,17.53,warning
PUMP_03,2026-04-14 09:09:00+00:00,53.74,2.25,2864.0,18.23,running
PUMP_03,2026-04-14 09:10:00+00:00,54.72,2.18,2811.0,17.5,warning
PUMP_03,2026-04-14 09:11:00+00:00,54.95,2.14,2851.0,17.6,running
PUMP_03,2026-04-14 09:12:00+00:00,54.22,2.21,2866.0,17.73,running
PUMP_03,2026-04-14 09:13:00+00:00,53.41,2.14,2874.0,18.38,running
PUMP_03,2026-04-14 09:14:00+00:00,55.05,2.22,2837.0,18.22,running
PUMP_03,2026-04-14 09:15:00+00:00,54.33,2.14,2850.0,17.63,running
PUMP_03,2026-04-14 09:16:00+00:00,55.83,2.2,2863.0,17.82,running
PUMP_03,2026-04-14 09:17:00+00:00,54.47,2.25,2811.0,18.13,warning
PUMP_03,2026-04-14 09:18:00+00:00,53.47,2.16,2850.0,17.62,running
PUMP_03,2026-04-14 09:19:00+00:00,54.33,2.13,2830.0,17.66,running
PUMP_03,2026-04-14 09:20:00+00:00,54.39,2.26,2865.0,18.52,running
PUMP_03,2026-04-14 09:21:00+00:00,55.97,2.25,2861.0,17.59,running
PUMP_03,2026-04-14 09:22:00+00:00,53.79,2.23,2816.0,17.59,warning
PUMP_03,2026-04-14 09:23:00+00:00,55.05,2.23,2875.0,17.55,running
PUMP_03,2026-04-14 09:24:00+00:00,53.61,2.27,2861.0,17.98,running
PUMP_03,2026-04-14 09:25:00+00:00,53.42,2.18,2813.0,18.13,warning
PUMP_03,2026-04-14 09:26:00+00:00,56.48,2.25,2889.0,17.71,running
PUMP_03,2026-04-14 09:27:00+00:00,54.2,2.14,2822.0,18.01,running
PUMP_03,2026-04-14 09:28:00+00:00,55.39,2.18,2834.0,17.56,running
PUMP_03,2026-04-14 09:29:00+00:00,54.33,2.15,2817.0,18.04,warning
PUMP_03,2026-04-14 09:30:00+00:00,55.6,2.17,2833.0,17.71,running
PUMP_03,2026-04-14 09:31:00+00:00,54.97,2.14,2796.0,18.39,warning
PUMP_03,2026-04-14 09:32:00+00:00,56.16,2.22,2779.0,17.5,warning
PUMP_03,2026-04-14 09:33:00+00:00,54.96,2.27,2806.0,17.83,warning
PUMP_03,2026-04-14 09:34:00+00:00,55.12,2.19,2848.0,17.89,running
PUMP_03,2026-04-14 09:35:00+00:00,54.19,2.21,2815.0,17.61,warning
PUMP_03,2026-04-14 09:36:00+00:00,55.69,2.19,2792.0,18.41,warning
PUMP_03,2026-04-14 09:37:00+00:00,54.38,2.11,2856.0,17.95,running
PUMP_03,2026-04-14 09:38:00+00:00,54.66,2.28,2793.0,18.4,warning
PUMP_03,2026-04-14 09:39:00+00:00,56.03,2.19,2789.0,18.02,warning
PUMP_03,2026-04-14 09:40:00+00:00,54.73,2.25,2853.0,18.34,running
PUMP_03,2026-04-14 09:41:00+00:00,54.58,2.2,2808.0,17.68,warning
PUMP_03,2026-04-14 09:42:00+00:00,54.97,2.22,2864.0,18.2,running
PUMP_03,2026-04-14 09:43:00+00:00,53.82,2.26,2806.0,18.48,warning
PUMP_03,2026-04-14 09:44:00+00:00,55.09,2.24,2793.0,17.59,warning
PUMP_03,2026-04-14 09:45:00+00:00,56.59,2.19,2807.0,17.86,warning
PUMP_03,2026-04-14 09:46:00+00:00,53.65,2.11,2826.0,18.2,running
PUMP_03,2026-04-14 09:47:00+00:00,53.68,2.22,2855.0,17.82,running
PUMP_03,2026-04-14 09:48:00+00:00,53.59,2.27,2787.0,17.85,warning
PUMP_03,2026-04-14 09:49:00+00:00,54.59,2.28,2837.0,17.72,running
PUMP_03,2026-04-14 09:50:00+00:00,55.22,2.21,2809.0,17.67,warning
PUMP_03,2026-04-14 09:51:00+00:00,56.28,2.15,2780.0,18.05,warning
PUMP_03,2026-04-14 09:52:00+00:00,54.46,2.22,2790.0,18.33,warning
PUMP_03,2026-04-14 09:53:00+00:00,55.21,2.2,2838.0,17.74,running
PUMP_03,2026-04-14 09:54:00+00:00,55.56,2.21,2862.0,18.11,running
PUMP_03,2026-04-14 09:55:00+00:00,53.92,2.14,2794.0,18.37,warning
PUMP_03,2026-04-14 09:56:00+00:00,56.63,2.14,2827.0,17.59,running
PUMP_03,2026-04-14 09:57:00+00:00,56.14,2.25,2798.0,17.94,warning
PUMP_03,2026-04-14 09:58:00+00:00,55.45,2.13,2849.0,17.87,running
PUMP_03,2026-04-14 09:59:00+00:00,54.84,2.12,2783.0,17.88,warning
PUMP_03,2026-04-14 10:00:00+00:00,53.57,2.19,2828.0,18.41,running
PUMP_03,2026-04-14 10:01:00+00:00,55.09,2.19,2826.0,18.09,running
PUMP_03,2026-04-14 10:02:00+00:00,54.9,2.14,2814.0,18.16,warning
PUMP_03,2026-04-14 10:03:00+00:00,55.94,2.27,2830.0,18.47,running
PUMP_03,2026-04-14 10:04:00+00:00,54.62,2.13,2829.0,18.24,running
PUMP_03,2026-04-14 10:05:00+00:00,53.48,2.28,2853.0,17.66,running
PUMP_03,2026-04-14 10:06:00+00:00,53.54,2.17,2796.0,17.95,warning
PUMP_03,2026-04-14 10:07:00+00:00,56.63,2.13,2841.0,17.79,running
PUMP_03,2026-04-14 10:08:00+00:00,53.53,2.26,2799.0,18.4,warning
PUMP_03,2026-04-14 10:09:00+00:00,53.55,2.14,2842.0,18.0,running
PUMP_03,2026-04-14 10:10:00+00:00,54.71,2.28,2801.0,17.81,warning
PUMP_03,2026-04-14 10:11:00+00:00,54.13,2.17,2803.0,18.51,warning
